LAT;-29,13956;;;;;;;;
LONG;-51,61112;;;;;;;;
;HC Air temperature [°C];Dew Point [°C];Solar radiation [W/m2];HC Relative humidity [%];Precipitation [mm];Leaf Wetness [min];Wind speed [m/s];Battery [mV];
Date/Time;avg;avg;avg;avg;sum;time;avg;last;Daily ET0 [mm]
2019-11-21 05:00:00;19,72;18,6;0;94,04;0;0;0,1;6502;
2019-11-21 04:00:00;20,17;18,3;0;90,08;0;0;0,3;6502;
2019-11-21 03:00:00;20,98;18,2;0;85,17;0;0;0,5;6512;
2019-11-21 02:00:00;21,45;18,4;0;83,82;0;0;0;6512;
2019-11-21 01:00:00;21,79;18,6;0;83,4;0;0;0;6512;
2019-11-21 00:00:00;22,06;19,5;0;86,76;0;0;0;6522;5,8
2019-11-20 23:00:00;22,81;20,1;0;85,81;0;0;0;6522;
2019-11-20 22:00:00;22,56;20,5;0;89,34;0;0;0;6522;
2019-11-20 21:00:00;23,83;20,1;0;81,06;0;0;0,7;6582;
2019-11-20 20:00:00;25,29;19,3;0;70,48;0;0;1,2;6620;
2019-11-20 19:00:00;26,99;19,8;34;65,64;0;0;0,7;6678;
2019-11-20 18:00:00;28,92;20,2;245;60,36;0;0;0,2;6748;
2019-11-20 17:00:00;31,01;19,8;501;52,27;0;0;0;6834;
2019-11-20 16:00:00;31,35;20,2;721;52,48;0;0;0;6914;
2019-11-20 15:00:00;31,44;20,6;944;53,63;0;0;0;6942;
2019-11-20 14:00:00;30,68;20,7;1062;55,9;0;0;0;6952;
2019-11-20 13:00:00;29,6;20,6;1124;59,53;0;0;0;6952;
2019-11-20 12:00:00;27,97;20,3;1112;64,14;0;0;0,1;6952;
2019-11-20 11:00:00;26,12;19,6;1013;68,27;0;0;0,2;6962;
2019-11-20 10:00:00;24,35;19;845;73,1;0;0;0,2;6962;
2019-11-20 09:00:00;22,66;18,7;626;79,3;0;0;0,2;6962;
2019-11-20 08:00:00;21,3;18,5;141;84,58;0;0;0,2;6864;
2019-11-20 07:00:00;19,81;17,9;148;89,98;0;0;0,2;6678;
2019-11-20 06:00:00;18,63;17,2;12;92,54;0;0;0,1;6542;
2019-11-20 05:00:00;19,03;16,4;0;85,9;0;0;0,1;6512;
2019-11-20 04:00:00;19,68;15,7;0;78,49;0;0;0;6512;
2019-11-20 03:00:00;20,43;15,4;0;73,89;0;0;0;6522;
2019-11-20 02:00:00;20,7;16;0;75,4;0;0;0;6522;
2019-11-20 01:00:00;20,48;17,7;0;84,83;0;0;0;6522;
2019-11-20 00:00:00;22,05;17,3;0;75,36;0;0;0;6532;5,5
2019-11-19 23:00:00;22,05;18;0;78,64;0;0;0;6562;
2019-11-19 22:00:00;21,94;18,3;0;80,98;0;0;0,1;6582;
2019-11-19 21:00:00;22,46;18,5;0;78,98;0;0;0,3;6610;
2019-11-19 20:00:00;23,59;18,3;0;73,29;0;0;1;6640;
2019-11-19 19:00:00;24,73;18,2;33;67,99;0;0;1,3;6708;
2019-11-19 18:00:00;26,61;20,3;211;68,94;0;0;0,8;6796;
2019-11-19 17:00:00;28,26;20,9;466;65,22;0;0;0,4;6864;
2019-11-19 16:00:00;30,03;18,9;648;52,36;0;0;0;6932;
2019-11-19 15:00:00;30,17;18,8;864;51,54;0;0;0;6952;
2019-11-19 14:00:00;29,87;18;1046;49,72;0;0;0;6952;
2019-11-19 13:00:00;28,59;18;1133;53,52;0;0;0;6952;
2019-11-19 12:00:00;27,04;18,5;1117;60,25;0;0;0;6952;
2019-11-19 11:00:00;24,91;17,7;1016;65,06;0,2;0;0;6962;
2019-11-19 10:00:00;22,87;17;843;70,49;0;0;0,1;6854;
2019-11-19 09:00:00;20,63;16,3;631;77,3;0;0;0,3;6776;
2019-11-19 08:00:00;19,04;15,9;165;82,69;0;0;0,8;6660;
2019-11-19 07:00:00;18,41;15,4;139;83,78;0;0;0,2;6552;
2019-11-19 06:00:00;17,53;14,4;13;82,94;0;0;0;6502;
2019-11-19 05:00:00;18,06;14,1;0;78,62;0;0;0,1;6494;
2019-11-19 04:00:00;18,48;14,3;0;77,51;0;0;0;6494;
2019-11-19 03:00:00;18,64;14,7;0;78,91;0;0;0;6502;
2019-11-19 02:00:00;19,02;15;0;78,13;0;0;0;6502;
2019-11-19 01:00:00;20,01;15;0;73,71;0;0;0;6512;
2019-11-19 00:00:00;20,72;14,5;0;68,41;0;0;0;6522;5,3
2019-11-18 23:00:00;20,58;14,5;0;68,76;0;0;0;6522;
2019-11-18 22:00:00;20,39;15,2;0;73,25;0;0;0;6532;
2019-11-18 21:00:00;20,87;15,3;0;71,36;0;0;0;6532;
2019-11-18 20:00:00;21,98;15;0;65,07;0;0;0,3;6542;
2019-11-18 19:00:00;23,71;15,6;43;61,12;0;0;0,6;6582;
2019-11-18 18:00:00;25,32;17,3;216;62,01;0;0;0,6;6776;
2019-11-18 17:00:00;27,46;19,7;478;63,56;0;0;0,2;6894;
2019-11-18 16:00:00;29,36;16,9;686;48,07;0;0;0;6932;
2019-11-18 15:00:00;29,26;15,9;908;45,08;0;0;0;6942;
2019-11-18 14:00:00;28,56;16,3;988;48,54;0;0;0;6952;
2019-11-18 13:00:00;27;17,4;1088;56,79;0;0;0;6952;
2019-11-18 12:00:00;25,84;17,7;1101;61,51;0;0;0;6952;
2019-11-18 11:00:00;24,11;17,2;1033;66,16;0;0;0,1;6962;
2019-11-18 10:00:00;22,36;17,1;859;72,85;0;0;0,1;6962;
2019-11-18 09:00:00;19,92;16;641;78,91;0;0;0,4;6972;
2019-11-18 08:00:00;18,78;15,7;181;83,46;0;0;0,1;6894;
2019-11-18 07:00:00;17,29;14,9;144;86,66;0;0;0;6688;
2019-11-18 06:00:00;14,86;13,3;12;91,45;0;0;0;6532;
2019-11-18 05:00:00;15,24;12,6;0;85,28;0;0;0;6502;
2019-11-18 04:00:00;16,04;12,2;0;78,59;0;0;0;6512;
2019-11-18 03:00:00;16,83;11,2;0;70,39;0;0;0;6512;
2019-11-18 02:00:00;17,02;11,1;0;69,09;0;0;0;6522;
2019-11-18 01:00:00;17,85;11,3;0;66,24;0;0;0;6522;
2019-11-18 00:00:00;18,68;11,5;0;63,85;0;0;0;6562;5,2
2019-11-17 23:00:00;18,46;12,5;0;69,08;0;0;0;6582;
2019-11-17 22:00:00;19,12;13;0;68,58;0;0;0,1;6600;
2019-11-17 21:00:00;19,69;13,7;0;69,19;0;0;0,6;6630;
2019-11-17 20:00:00;21,14;13,4;0;61,82;0;0;1,4;6668;
2019-11-17 19:00:00;22,67;14,1;36;59,34;0;0;1;6728;
2019-11-17 18:00:00;24,49;14,3;229;53,81;0;0;0,4;6816;
2019-11-17 17:00:00;26,87;17,1;485;55,84;0;0;0,2;6894;
2019-11-17 16:00:00;28,39;15,3;725;46,32;0;0;0;6952;
2019-11-17 15:00:00;28;14,5;927;44,67;0;0;0;6952;
2019-11-17 14:00:00;27,13;15,1;1070;48,56;0;0;0;6952;
2019-11-17 13:00:00;26,17;15,9;1145;54,08;0;0;0;6952;
2019-11-17 12:00:00;24,65;15,6;1053;58,13;0;0;0;6962;
2019-11-17 11:00:00;23,01;16,2;1051;66,44;0;0;0,1;6962;
2019-11-17 10:00:00;20,51;16,9;876;80,76;0;0;0;6962;
2019-11-17 09:00:00;18,88;16,7;653;88,13;0;20;0;6962;
2019-11-17 08:00:00;16,29;15,6;204;96,42;0;60;0,1;6718;
2019-11-17 07:00:00;14,78;14,7;113;99,82;0;60;0;6620;
2019-11-17 06:00:00;12,67;12,6;15;100;0;60;0;6542;
2019-11-17 05:00:00;12,51;12,4;0;100;0;60;0;6512;
2019-11-17 04:00:00;12,9;12,8;0;100;0;55;0;6512;
2019-11-17 03:00:00;12,97;12,9;0;100;0;10;0;6522;
2019-11-17 02:00:00;13,56;13,5;0;100;0;5;0;6522;
2019-11-17 01:00:00;14,37;14,3;0;100;0;0;0;6522;
2019-11-17 00:00:00;14,02;13,9;0;100;0;0;0;6562;5
2019-11-16 23:00:00;14,87;14,7;0;99,84;0;0;0;6582;
2019-11-16 22:00:00;16,32;15;0;93,17;0;0;0,6;6610;
2019-11-16 21:00:00;17,5;15;0;86,44;0;0;1,9;6640;
2019-11-16 20:00:00;18,25;14,7;0;80,31;0;0;1,6;6678;
2019-11-16 19:00:00;19,73;13,6;30;68,45;0;0;1,1;6738;
2019-11-16 18:00:00;21,12;13,3;255;61,65;0;0;1,4;6806;
2019-11-16 17:00:00;22,71;13;503;55,17;0;0;1,1;6932;
2019-11-16 16:00:00;23,73;12;742;48,59;0;0;0,4;6962;
2019-11-16 15:00:00;24,54;13,7;949;51,62;0;0;0;6962;
2019-11-16 14:00:00;23,53;14,1;1101;56,31;0;0;0,1;6962;
2019-11-16 13:00:00;22,62;14,6;1093;61,52;0;0;0,1;6962;
2019-11-16 12:00:00;20,9;15,9;1115;73,64;0;0;0,2;6962;
2019-11-16 11:00:00;19,94;15,8;1041;77,58;0;0;0,1;6962;
2019-11-16 10:00:00;17,69;15,1;925;85,98;0;0;0;6972;
2019-11-16 09:00:00;14,72;14,6;519;100;0;55;0,1;6972;
2019-11-16 08:00:00;12,6;12,5;150;100;0;60;0;6864;
2019-11-16 07:00:00;12,03;11,9;68;100;0;60;0;6708;
2019-11-16 06:00:00;11,65;11,6;15;100;0;60;0;6552;
2019-11-16 05:00:00;11,94;11,9;0;100;0;60;0;6512;
2019-11-16 04:00:00;12,32;12,2;0;100;0;60;0;6512;
2019-11-16 03:00:00;12,36;12,3;0;100;0;60;0;6512;
2019-11-16 02:00:00;12,96;12,9;0;100;0;60;0,4;6512;
2019-11-16 01:00:00;13,28;13,2;0;100;0;30;0,5;6512;
2019-11-16 00:00:00;13,74;13,7;0;100;0;0;0,3;6522;3,7
2019-11-15 23:00:00;14,05;13,9;0;99,76;0;0;0,5;6532;
2019-11-15 22:00:00;14,52;13,5;0;95,05;0;0;0,4;6542;
2019-11-15 21:00:00;15,17;14,1;0;94,38;0;0;0,9;6542;
2019-11-15 20:00:00;16,33;15,4;0;95,39;0;0;0,8;6552;
2019-11-15 19:00:00;18,19;15,7;34;86,44;0;0;0,9;6590;
2019-11-15 18:00:00;20,3;14,9;216;72,27;0;0;0,5;6816;
2019-11-15 17:00:00;21,14;14,5;346;66,66;0;0;0,8;6942;
2019-11-15 16:00:00;22,46;14,6;751;61,95;0;0;1;6962;
2019-11-15 15:00:00;22,33;15;885;63,77;0;0;0,7;6962;
2019-11-15 14:00:00;21,23;16,5;513;75,46;0;0;0,4;6962;
2019-11-15 13:00:00;21,78;17,6;999;78,22;0;0;0,3;6904;
2019-11-15 12:00:00;20,55;17,4;883;83,33;0;0;0,3;6904;
2019-11-15 11:00:00;18,83;18;671;95,63;0;15;0;6914;
2019-11-15 10:00:00;17,05;17;318;100;0;60;0;6728;
2019-11-15 09:00:00;16,03;16;172;100;0;60;0,1;6678;
2019-11-15 08:00:00;15,29;15,2;143;100;0;60;0,3;6668;
2019-11-15 07:00:00;14,79;14,7;64;100;0;60;0,1;6610;
2019-11-15 06:00:00;14,32;14,2;0;100;0;60;0;6502;
2019-11-15 05:00:00;14,76;14,7;0;100;0;60;0,1;6494;
2019-11-15 04:00:00;15,11;15;0;100;0;60;0;6494;
2019-11-15 03:00:00;15,59;15,5;0;100;0;60;0;6494;
2019-11-15 02:00:00;15,87;15,8;0;100;0;60;0,2;6502;
2019-11-15 01:00:00;16,11;16;0;100;0;60;0;6502;
2019-11-15 00:00:00;16,74;16,7;0;100;0;55;0;6502;2,5
2019-11-14 23:00:00;17,06;17;0;100;0;60;0;6502;
2019-11-14 22:00:00;17,49;17,4;0;100;0;55;0;6512;
2019-11-14 21:00:00;17,6;17,5;0;100;0;60;0,4;6512;
2019-11-14 20:00:00;17,61;17,5;0;100;0;60;1,2;6522;
2019-11-14 19:00:00;20,65;20,4;21;99,27;0;15;0,4;6552;
2019-11-14 18:00:00;23,07;20,3;225;85,76;0;0;0,2;6826;
2019-11-14 17:00:00;22,26;19,8;162;87,01;0;0;0;6942;
2019-11-14 16:00:00;22,87;20,1;623;85,41;0;0;0,3;6962;
2019-11-14 15:00:00;22;19,8;651;88,42;0;10;0,7;6962;
2019-11-14 14:00:00;20,54;20,2;665;98,78;0;60;1;6952;
2019-11-14 13:00:00;19,44;19,4;281;100;0;60;1,8;6972;
2019-11-14 12:00:00;19,79;19,7;307;100;0;60;0,9;6962;
2019-11-14 11:00:00;19,43;19,3;271;100;0;60;0,4;6962;
2019-11-14 10:00:00;19,23;19,1;161;100;0;60;0;6914;
2019-11-14 09:00:00;18,75;18,6;119;100;0;60;0;6904;
2019-11-14 08:00:00;18,27;18,2;65;100;0;60;0;6756;
2019-11-14 07:00:00;17,99;17,9;9;100;0;60;0;6522;
2019-11-14 06:00:00;17,8;17,7;0;100;0;60;0;6494;
2019-11-14 05:00:00;18,08;18;0;100;0;60;0;6494;
2019-11-14 04:00:00;18,54;18,5;0;100;0;60;0;6502;
2019-11-14 03:00:00;18,47;18,4;0;100;0;60;0;6502;
2019-11-14 02:00:00;18,47;18,4;0;100;0;60;0;6502;
2019-11-14 01:00:00;18,71;18,6;0;100;0;60;0;6502;
2019-11-14 00:00:00;18,94;18,8;0;100;0;60;0;6522;3,4
2019-11-13 23:00:00;19,04;19;0;100;0;60;0,6;6542;
2019-11-13 22:00:00;19,29;19,2;0;100;0;60;0,3;6562;
2019-11-13 21:00:00;19,16;19,1;0;100;0;60;0;6590;
2019-11-13 20:00:00;19,3;19,2;0;100;0;60;0;6620;
2019-11-13 19:00:00;20,56;19,8;0;96,36;0;60;0;6660;
2019-11-13 18:00:00;23,14;18,1;37;74,4;0;5;0;6728;
2019-11-13 17:00:00;23,96;17,7;117;68,53;0;0;0;6826;
2019-11-13 16:00:00;24,38;17,9;199;67,83;0;0;0,1;6894;
2019-11-13 15:00:00;25,04;18,7;351;68,59;0;0;0,5;6942;
2019-11-13 14:00:00;25,3;18,5;655;66,98;0;0;0,8;6952;
2019-11-13 13:00:00;24,26;18,1;683;69,57;0;0;1,1;6962;
2019-11-13 12:00:00;23,05;17,4;727;71,33;0;0;1,9;6962;
2019-11-13 11:00:00;21,97;16,9;600;73,87;0;0;1,8;6962;
2019-11-13 10:00:00;21,12;16,6;594;76,57;0;0;1,3;6962;
2019-11-13 09:00:00;19,9;16,1;385;79,93;0;0;1,5;6962;
2019-11-13 08:00:00;19,29;16;252;82,21;0;0;1,4;6962;
2019-11-13 07:00:00;18,41;15,9;99;86,06;0;0;0,9;6806;
2019-11-13 06:00:00;18,11;15,9;18;87,66;0;0;1,1;6552;
2019-11-13 05:00:00;18,44;16,2;0;87,83;0;0;1,1;6512;
2019-11-13 04:00:00;18,57;16,3;0;88;0;0;0,9;6512;
2019-11-13 03:00:00;18,75;16,5;0;87,74;0;0;0,6;6522;
2019-11-13 02:00:00;19,02;16,7;0;87,3;0;0;0,9;6522;
2019-11-13 01:00:00;19,46;16,7;0;85,26;0;0;1,1;6522;
2019-11-13 00:00:00;20,19;16,7;0;81,52;0;0;1,4;6542;4,9
2019-11-12 23:00:00;20,81;17;0;79,8;0;0;0,7;6562;
2019-11-12 22:00:00;21,5;17,2;0;77,09;0;0;0,4;6590;
2019-11-12 21:00:00;22,17;17,3;0;74,67;0;0;0,4;6610;
2019-11-12 20:00:00;22,93;17,6;0;72,76;0;0;0,2;6650;
2019-11-12 19:00:00;24,29;18,6;23;71,74;0;0;0,1;6708;
2019-11-12 18:00:00;25,58;19,4;135;69,56;0;0;0;6806;
2019-11-12 17:00:00;26,9;20;291;66,8;0;0;0;6884;
2019-11-12 16:00:00;27,41;20,6;438;67,13;0;0;0;6952;
2019-11-12 15:00:00;28,19;20,5;767;64;0;0;0;6952;
2019-11-12 14:00:00;27,44;20,2;921;65,55;0;0;0,3;6962;
2019-11-12 13:00:00;26,15;19,5;1082;67,68;0;0;0,5;6962;
2019-11-12 12:00:00;24,62;18,6;1051;69,98;0;0;0,9;6962;
2019-11-12 11:00:00;23,02;17,9;964;73,96;0;0;1,6;6962;
2019-11-12 10:00:00;21,67;17,4;766;77,8;0;0;1,2;6962;
2019-11-12 09:00:00;19,9;16,4;541;81,49;0;0;1,4;6962;
2019-11-12 08:00:00;18,87;16;243;84,33;0;0;0,5;6738;
2019-11-12 07:00:00;17,2;15,1;128;88,76;0;0;0,6;6630;
2019-11-12 06:00:00;15,98;14,5;17;92,09;0;0;0,1;6542;
2019-11-12 05:00:00;15,99;14,2;0;90,04;0;0;0,3;6512;
2019-11-12 04:00:00;16,05;13,8;0;87,89;0;0;0,1;6512;
2019-11-12 03:00:00;16,39;13,8;0;85,52;0;0;0,3;6512;
2019-11-12 02:00:00;16,65;13,8;0;84,35;0;0;0,2;6512;
2019-11-12 01:00:00;16,86;14;0;84,19;0;0;0,4;6512;
2019-11-12 00:00:00;17,14;14,5;0;85,47;0;0;0,7;6512;3,3
2019-11-11 23:00:00;17,61;15,1;0;86,36;0;0;0,6;6512;
2019-11-11 22:00:00;17,6;15,2;0;86,67;0;0;0,6;6522;
2019-11-11 21:00:00;17,91;15,2;0;85,04;0;0;0,6;6522;
2019-11-11 20:00:00;19,1;16;0;83,14;0;0;0,8;6542;
2019-11-11 19:00:00;20,01;17,6;27;86,84;0;0;1,8;6582;
2019-11-11 18:00:00;21,2;17,2;221;78,58;0;0;2,5;6776;
2019-11-11 17:00:00;22,14;17,1;491;74,39;0;0;2,1;6952;
2019-11-11 16:00:00;22,42;18,3;625;78,09;0;0;2;6962;
2019-11-11 15:00:00;22,8;19,4;640;81,92;0;0;1,2;6952;
2019-11-11 14:00:00;22,6;19,8;691;84,95;0;0;1,1;6962;
2019-11-11 13:00:00;21,18;19,1;594;88,93;0;0;1,1;6962;
2019-11-11 12:00:00;20,37;18,9;355;92,03;0;0;0,4;6962;
2019-11-11 11:00:00;19,97;18,4;388;91,32;0;0;0,7;6962;
2019-11-11 10:00:00;19,24;17,7;367;91,73;0;0;1,3;6942;
2019-11-11 09:00:00;18,31;17,8;247;98,14;0;0;0,9;6826;
2019-11-11 08:00:00;17,83;17,7;212;99,62;0;0;1,4;6776;
2019-11-11 07:00:00;17,1;17;80;100;0;0;1,6;6650;
2019-11-11 06:00:00;16,66;16,6;14;100;0;0;0,9;6542;
2019-11-11 05:00:00;16,59;16,5;0;100;0;0;0,6;6522;
2019-11-11 04:00:00;16,78;16,7;0;100;0;0;0,3;6522;
2019-11-11 03:00:00;16,64;16,6;0;100;0;0;0,2;6522;
2019-11-11 02:00:00;16,65;16,6;0;100;0;0;1;6512;
2019-11-11 01:00:00;16,76;16,7;0;100;0;0;1,1;6522;
2019-11-11 00:00:00;16,74;16,7;0;100;0;0;1,4;6522;3,2
2019-11-10 23:00:00;16,74;16,7;0;100;0;0;1,4;6522;
2019-11-10 22:00:00;17;16,9;0;100;0;0;1,7;6532;
2019-11-10 21:00:00;17,61;17,5;0;100;0;0;2,3;6532;
2019-11-10 20:00:00;18,22;18,1;0;100;0;0;2,8;6532;
2019-11-10 19:00:00;18,87;18,8;16;100;0;0;3,1;6552;
2019-11-10 18:00:00;20,27;19,5;155;96,41;0;0;2,6;6748;
2019-11-10 17:00:00;21,73;19,9;376;90,37;0;0;2,1;6894;
2019-11-10 16:00:00;22,35;20,1;696;88,24;0;0;2,6;6962;
2019-11-10 15:00:00;23,56;20,9;993;85,81;0;0;1,9;6962;
2019-11-10 14:00:00;23,02;21,1;698;89,88;0;0;1,1;6962;
2019-11-10 13:00:00;22,18;21,2;580;95,35;0;0;1;6962;
2019-11-10 12:00:00;21,56;21,1;524;97,9;0;0;0,8;6962;
2019-11-10 11:00:00;20,68;20,6;313;100;0;0;0,4;6962;
2019-11-10 10:00:00;19,89;19,8;263;100;0;45;0,5;6952;
2019-11-10 09:00:00;19,36;19,3;160;100;0;60;0,2;6922;
2019-11-10 08:00:00;19,04;19;112;100;0;60;0;6826;
2019-11-10 07:00:00;18,6;18,5;28;100;0;60;0;6620;
2019-11-10 06:00:00;18,46;18,4;0;100;0;60;0;6502;
2019-11-10 05:00:00;18,53;18,5;0;100;0;60;0;6502;
2019-11-10 04:00:00;18,65;18,5;0;100;0;60;0;6512;
2019-11-10 03:00:00;18,54;18,4;0;100;0;60;0;6512;
2019-11-10 02:00:00;18,41;18,3;0;100;0;60;0,5;6512;
2019-11-10 01:00:00;18,77;18,7;0;100;0;60;0;6512;
2019-11-10 00:00:00;19;18,9;0;100;0;60;0;6532;3,2
2019-11-09 23:00:00;19,81;19,7;0;100;0;60;0;6552;
2019-11-09 22:00:00;19,83;19,8;0;100;0;60;0;6572;
2019-11-09 21:00:00;19,57;19,5;0;100;0;60;0;6590;
2019-11-09 20:00:00;20,15;20,1;0;100;0;60;1,3;6620;
2019-11-09 19:00:00;20,24;20,1;0;100;0;60;0,3;6650;
2019-11-09 18:00:00;21,09;21;19;100;0;0;0,4;6688;
2019-11-09 17:00:00;21,43;20,9;46;97,97;0;0;0,6;6776;
2019-11-09 16:00:00;22,36;21,4;67;95,29;0;0;1;6786;
2019-11-09 15:00:00;23,91;21,8;217;89,09;0;0;0,5;6844;
2019-11-09 14:00:00;25,35;22,3;862;84,02;0;0;1,1;6962;
2019-11-09 13:00:00;25,86;21,9;665;79,48;0;0;0,1;6952;
2019-11-09 12:00:00;25,12;21,2;1078;79,62;0;0;0,2;6962;
2019-11-09 11:00:00;22,77;19,9;404;84,84;0;0;0,1;6962;
2019-11-09 10:00:00;22,31;19,5;364;84,75;0;0;0,4;6962;
2019-11-09 09:00:00;21,85;19,5;502;87,42;0;0;0,3;6952;
2019-11-09 08:00:00;20,33;19,2;185;94,16;0;0;0,1;6942;
2019-11-09 07:00:00;19,06;18,5;91;97,29;0;0;0;6708;
2019-11-09 06:00:00;17,48;17,4;10;100;0;0;0;6562;
2019-11-09 05:00:00;17,73;17,7;0;100;0;0;0,3;6532;
2019-11-09 04:00:00;17,9;17,5;0;98,3;0;0;0,1;6532;
2019-11-09 03:00:00;17,92;17,5;0;98,58;0;0;0;6532;
2019-11-09 02:00:00;17,91;17,5;0;98,43;0;0;0;6532;
2019-11-09 01:00:00;18,14;17,5;0;97,11;0;0;0,2;6522;
2019-11-09 00:00:00;18,09;17,9;0;99,68;0;0;0,3;6542;4,9
2019-11-08 23:00:00;18,2;18,1;0;100;0;0;0,2;6552;
2019-11-08 22:00:00;18,62;18,5;0;100;0;0;0,9;6572;
2019-11-08 21:00:00;19,44;19,3;0;100;0;0;2,1;6600;
2019-11-08 20:00:00;20,46;20,2;0;99,1;0;0;2,4;6620;
2019-11-08 19:00:00;21,67;20;19;91,44;0;0;2;6660;
2019-11-08 18:00:00;23,56;20;226;81,64;0;0;1,7;6756;
2019-11-08 17:00:00;25,03;20,6;481;76,95;0;0;1,1;6952;
2019-11-08 16:00:00;26,18;20,5;690;71,99;0;0;0,5;6962;
2019-11-08 15:00:00;26,69;19,7;827;66,38;0;0;0,1;6962;
2019-11-08 14:00:00;26,26;20,1;1026;69,92;0;0;0;6952;
2019-11-08 13:00:00;24,54;19,8;1130;75,82;0;0;0;6962;
2019-11-08 12:00:00;23,26;20,3;1153;84,58;0;0;0;6962;
2019-11-08 11:00:00;21,57;19,4;987;88,32;0;0;0;6962;
2019-11-08 10:00:00;20,24;19,7;530;97,9;0;0;0,1;6914;
2019-11-08 09:00:00;19,22;19,1;471;100;0;15;0,4;6806;
2019-11-08 08:00:00;17,35;17,3;157;100;0;60;0;6756;
2019-11-08 07:00:00;15,83;15,8;61;100;0;60;0;6678;
2019-11-08 06:00:00;15,31;15,2;0;100;0;60;0;6542;
2019-11-08 05:00:00;15,4;15,3;0;100;0;60;0;6532;
2019-11-08 04:00:00;15,45;15,4;0;100;0;60;0;6532;
2019-11-08 03:00:00;15,36;15,3;0;100;0;60;0;6532;
2019-11-08 02:00:00;15,25;15,2;0;100;0;60;0;6532;
2019-11-08 01:00:00;15,53;15,4;0;100;0;30;0;6532;
2019-11-08 00:00:00;15,82;15,8;0;100;0;0;0;6542;1,3
2019-11-07 23:00:00;16,23;16,1;0;100;0;0;0;6542;
2019-11-07 22:00:00;16,72;16,6;0;100;0;5;0;6552;
2019-11-07 21:00:00;17,14;17,1;0;100;0;0;0;6572;
2019-11-07 20:00:00;17,48;17,4;0;100;0;0;0;6590;
2019-11-07 19:00:00;18,55;18,5;13;100;0;0;0;6640;
2019-11-07 18:00:00;19,96;19,9;235;100;0;0;0;6708;
2019-11-07 17:00:00;18,93;18,8;428;100;0;40;0;6786;
2019-11-07 16:00:00;17,74;17,6;320;100;0;60;0,7;6776;
2019-11-07 15:00:00;17,34;17,2;203;100;0;60;0,3;6756;
2019-11-07 14:00:00;16,58;16,5;108;100;0;60;0,5;6718;
2019-11-07 13:00:00;16,28;16,2;71;100;0;60;1;6650;
2019-11-07 12:00:00;16,51;16,4;84;100;0;60;1,4;6708;
2019-11-07 11:00:00;16,48;16,4;76;100;0;60;0,3;6668;
2019-11-07 10:00:00;16,31;16,2;0;100;0;60;0;6552;
2019-11-07 09:00:00;16,77;16,7;7;100;0;60;1,6;6542;
2019-11-07 08:00:00;17,44;17,4;78;100;0;60;0,6;6650;
2019-11-07 07:00:00;16,68;16,6;66;100;0;60;0,3;6660;
2019-11-07 06:00:00;16,14;16,1;0;100;0;55;0,3;6532;
2019-11-07 05:00:00;16,4;16,3;0;100;0;45;0,2;6542;
2019-11-07 04:00:00;17;16,9;0;100;0;0;0,6;6552;
2019-11-07 03:00:00;17,24;17,2;0;100;0;0;1;6552;
2019-11-07 02:00:00;17,47;17,4;0;100;0;0;0,9;6552;
2019-11-07 01:00:00;17,47;17,4;0;100;0;0;0,4;6562;
2019-11-07 00:00:00;17,21;17,1;0;100;0;0;0;6562;4,9
2019-11-06 23:00:00;16,26;16,2;0;100;0;0;0;6562;
2019-11-06 22:00:00;16,49;16,4;0;100;0;0;0,2;6562;
2019-11-06 21:00:00;17,36;17,1;0;99,19;0;0;1,3;6562;
2019-11-06 20:00:00;18,42;17,1;0;93,2;0;0;2,1;6572;
2019-11-06 19:00:00;19,76;17,6;14;88,19;0;0;1;6590;
2019-11-06 18:00:00;21,9;17,9;208;78,95;0;0;1,5;6766;
2019-11-06 17:00:00;23,61;18,7;456;75,15;0;0;0,6;6962;
2019-11-06 16:00:00;24,47;19,2;708;73,42;0;0;0,8;6962;
2019-11-06 15:00:00;25,24;18,9;905;68,74;0;0;0,2;6962;
2019-11-06 14:00:00;24,13;17,8;888;68,67;0;0;0;6962;
2019-11-06 13:00:00;23,82;17,7;1076;69,56;0;0;0,1;6962;
2019-11-06 12:00:00;22,38;15,8;1116;66,92;0;0;0,2;6962;
2019-11-06 11:00:00;20,92;15,2;1023;70,7;0;0;0,1;6962;
2019-11-06 10:00:00;19,2;14,5;854;75,25;0;0;0,5;6962;
2019-11-06 09:00:00;17,14;14,9;638;87,72;0;5;1,3;6932;
2019-11-06 08:00:00;16,2;15,3;139;95,49;0;60;0,3;6786;
2019-11-06 07:00:00;14,32;14,2;106;100;0;60;0,9;6688;
2019-11-06 06:00:00;12,39;12,3;11;100;0;60;0,9;6610;
2019-11-06 05:00:00;12,55;12,5;0;100;0;60;0,7;6582;
2019-11-06 04:00:00;13,21;13,1;0;100;0;0;0,7;6590;
2019-11-06 03:00:00;13,71;13,6;0;100;0;0;1,3;6590;
2019-11-06 02:00:00;14,01;13,9;0;100;0;0;1,3;6590;
2019-11-06 01:00:00;14,5;14,4;0;100;0;0;1,4;6590;
2019-11-06 00:00:00;14,61;14,5;0;100;0;0;1,1;6600;1,5
2019-11-05 23:00:00;15,13;15,1;0;100;0;0;1,2;6610;
2019-11-05 22:00:00;15,73;15,6;0;100;0;0;1,3;6610;
2019-11-05 21:00:00;16,43;16,3;0;100;0;0;2;6620;
