LAT;-29,17768;;;;;;;;
LONG;-51,55531;;;;;;;;
;HC Air temperature [°C];Dew Point [°C];Solar radiation [W/m2];HC Relative humidity [%];Precipitation [mm];Leaf Wetness [min];Wind speed [m/s];Battery [mV];
Date/Time;avg;avg;avg;avg;sum;time;avg;last;Daily ET0 [mm]
2020-11-19 23:00:00;15,12;10,1;0;72,85;0;0;0;6738;
2020-11-19 22:00:00;16;10,3;0;69,63;0;0;0;6786;
2020-11-19 21:00:00;17,12;9,8;0;63,1;0;0;0;6844;
2020-11-19 20:00:00;18,86;8,5;20;51,84;0;0;0;6932;
2020-11-19 19:00:00;20,39;7,3;196;43,71;0;0;0;7030;
2020-11-19 18:00:00;21,09;7,1;357;40,97;0;0;0;7070;
2020-11-19 17:00:00;22,13;7,4;574;39,4;0;0;0;7080;
2020-11-19 16:00:00;22,64;6,9;850;37,08;0;0;0;7080;
2020-11-19 15:00:00;22,81;6,6;1092;35,96;0;0;0;7080;
2020-11-19 14:00:00;22,71;7,4;1129;38,21;0;0;0;7080;
2020-11-19 13:00:00;21,96;7,8;1134;40,97;0;0;0;7080;
2020-11-19 12:00:00;21,23;7,4;930;41,77;0;0;0;7080;
2020-11-19 11:00:00;20,38;9,5;943;50,37;0;0;0;7080;
2020-11-19 10:00:00;19,44;11,2;577;59,95;0;0;0;7080;
2020-11-19 09:00:00;17,53;12,1;249;71,61;0;0;0;7088;
2020-11-19 08:00:00;13,9;12,4;81;91,7;0;0;0;6728;
2020-11-19 07:00:00;11,85;11,8;15;100;0;50;0;6620;
2020-11-19 06:00:00;11,83;11,7;0;100;0;60;0;6600;
2020-11-19 05:00:00;11,7;11,6;0;100;0;30;0;6600;
2020-11-19 04:00:00;12,41;12,3;0;100;0;0;0;6630;
2020-11-19 03:00:00;13,71;13,2;0;98,01;0;0;0;6630;
2020-11-19 02:00:00;14,28;13,1;0;93,92;0;0;0;6640;
2020-11-19 01:00:00;14,28;13;0;93,15;0;0;0;6650;
2020-11-19 00:00:00;14,91;12,7;0;87,71;0;0;0;6708;3,3
2020-11-18 23:00:00;15,39;12,6;0;84,23;0;0;0;6748;
2020-11-18 22:00:00;16,03;12,4;0;79,53;0;0;0;6806;
2020-11-18 21:00:00;16,53;11,8;0;74,57;0;0;0;6864;
2020-11-18 20:00:00;17,42;11;24;66,65;0;0;0;6952;
2020-11-18 19:00:00;18,41;10,5;133;60,75;0;0;0;7050;
2020-11-18 18:00:00;19,25;9,8;283;55,2;0;0;0;7080;
2020-11-18 17:00:00;20,36;9,9;534;51,79;0;0;0;7080;
2020-11-18 16:00:00;20,27;11,2;664;56,87;0;0;0;7080;
2020-11-18 15:00:00;20,77;10,8;514;53,89;0;0;0;7080;
2020-11-18 14:00:00;21,12;8,6;612;45,44;0;0;0;7080;
2020-11-18 13:00:00;21,13;7,5;733;42,03;0;0;0;7080;
2020-11-18 12:00:00;20,42;8,2;709;46,17;0;0;0;7080;
2020-11-18 11:00:00;19,44;8,8;582;51,03;0;0;0;7080;
2020-11-18 10:00:00;17,83;10,4;495;62,79;0;0;0;7088;
2020-11-18 09:00:00;15,3;11;282;76,76;0;0;0;7088;
2020-11-18 08:00:00;12,22;11;87;93,43;0;0;0;7010;
2020-11-18 07:00:00;11,68;10,1;11;90,86;0;0;0;6640;
2020-11-18 06:00:00;11,71;11,4;0;99,23;0;0;0;6610;
2020-11-18 05:00:00;12,14;12;0;99,93;0;0;0;6620;
2020-11-18 04:00:00;12,76;12,3;0;98,43;0;0;0;6630;
2020-11-18 03:00:00;13,14;12,6;0;97,38;0;0;0;6630;
2020-11-18 02:00:00;13,95;12,6;0;92,27;0;0;0;6630;
2020-11-18 01:00:00;14,28;12,9;0;92,68;0;0;0;6650;
2020-11-18 00:00:00;14,55;12,7;0;89,71;0;0;0;6698;5
2020-11-17 23:00:00;14,89;11,9;0;83,1;0;0;0;6748;
2020-11-17 22:00:00;15,28;10,5;0;73,89;0;0;0;6796;
2020-11-17 21:00:00;15,54;8,4;0;63,21;0;0;0;6844;
2020-11-17 20:00:00;17,54;7,5;16;52,43;0;0;0;6932;
2020-11-17 19:00:00;19,09;6,7;235;45,26;0;0;0;7010;
2020-11-17 18:00:00;20,8;8,7;517;46,34;0;0;0;7080;
2020-11-17 17:00:00;22,52;8,8;755;42,2;0;0;0;7080;
2020-11-17 16:00:00;23,2;8,7;960;40,24;0;0;0;7080;
2020-11-17 15:00:00;23;9,1;1082;41,56;0;0;0;7080;
2020-11-17 14:00:00;22,63;8,5;1164;41,32;0;0;0;7080;
2020-11-17 13:00:00;22,08;8,8;1179;43,33;0;0;0;7080;
2020-11-17 12:00:00;21,07;9,4;1090;48,07;0;0;0;7080;
2020-11-17 11:00:00;19,18;10,2;915;56,64;0;0;0;7080;
2020-11-17 10:00:00;17,65;11,9;719;70,07;0;0;0;7080;
2020-11-17 09:00:00;14,67;12,7;149;89,23;0;10;0;7088;
2020-11-17 08:00:00;13,31;13,2;63;100;0;60;0;6786;
2020-11-17 07:00:00;11,47;11,4;10;100;0;60;0;6630;
2020-11-17 06:00:00;11,51;11,4;0;100;0;25;0;6620;
2020-11-17 05:00:00;12,38;12,3;0;100;0;20;0;6620;
2020-11-17 04:00:00;12,95;12,9;0;100;0;0;0;6620;
2020-11-17 03:00:00;14,2;14,1;0;99,86;0;0;0;6630;
2020-11-17 02:00:00;15,08;15;0;100;0;0;0;6630;
2020-11-17 01:00:00;15,56;15,5;0;100;0;0;0;6650;
2020-11-17 00:00:00;16,12;16;0;100;0;5;0;6698;2
2020-11-16 23:00:00;16,63;16,5;0;100;0;60;0;6738;
2020-11-16 22:00:00;16,64;16,5;0;100;0;60;0;6786;
2020-11-16 21:00:00;16,74;16,6;0;100;0;60;0;6844;
2020-11-16 20:00:00;17,03;17;0;100;0;60;0;6922;
2020-11-16 19:00:00;17,77;17,7;75;100;0;60;0;7050;
2020-11-16 18:00:00;18,55;18,5;52;100;0;60;0;7080;
2020-11-16 17:00:00;18,5;18,4;181;100;0;60;0;7080;
2020-11-16 16:00:00;18,69;18,6;14;100;0;60;0;6834;
2020-11-16 15:00:00;19,87;19,5;16;98,34;0;60;0;6884;
2020-11-16 14:00:00;23;18;171;74,46;0;5;0;6972;
2020-11-16 13:00:00;25,16;18,1;457;65,86;0;0;0;7080;
2020-11-16 12:00:00;24,02;18,2;402;70,97;0;0;0;7080;
2020-11-16 11:00:00;24,43;17,7;416;67,1;0;0;0;7070;
2020-11-16 10:00:00;23,87;17,9;442;70,16;0;0;0;7070;
2020-11-16 09:00:00;21,01;18,7;218;87,84;0;0;0;7080;
2020-11-16 08:00:00;18,86;18,7;75;99,46;0;0;0;6854;
2020-11-16 07:00:00;18,43;18,3;0;100;0;0;0;6620;
2020-11-16 06:00:00;18,39;18,3;0;100;0;0;0;6610;
2020-11-16 05:00:00;18,74;18,6;0;99,68;0;0;0;6610;
2020-11-16 04:00:00;19,54;18,4;0;94,05;0;0;0;6620;
2020-11-16 03:00:00;19,97;18,5;0;92,01;0;0;0;6630;
2020-11-16 02:00:00;19,75;18,3;0;92,23;0;0;0;6630;
2020-11-16 01:00:00;20,46;18;0;86,49;0;0;0;6640;
2020-11-16 00:00:00;21,36;19,3;0;88,9;0;0;0;6640;3,8
2020-11-15 23:00:00;23,04;18,1;0;74,77;0;0;0;6668;
2020-11-15 22:00:00;22,99;17,5;0;72,19;0;0;0;6708;
2020-11-15 21:00:00;23,71;17,6;0;69,33;0;0;0;6766;
2020-11-15 20:00:00;25,04;17,4;25;63,42;0;0;0;6844;
2020-11-15 19:00:00;26,26;17,3;86;58,6;0;0;0;6932;
2020-11-15 18:00:00;28,14;17;232;51,77;0;0;0;7050;
2020-11-15 17:00:00;28,18;16,2;352;48,94;0;0;0;7070;
2020-11-15 16:00:00;29,05;16,7;519;47,97;0;0;0;7060;
2020-11-15 15:00:00;28,65;17,2;543;50,84;0;0;0;7080;
2020-11-15 14:00:00;28,94;17,5;627;50,68;0;0;0;7070;
2020-11-15 13:00:00;28,49;16,9;683;50,21;0;0;0;7070;
2020-11-15 12:00:00;28,79;16,5;840;48,22;0;0;0;7070;
2020-11-15 11:00:00;27,32;16,2;656;51,37;0;0;0;7080;
2020-11-15 10:00:00;26,21;17,9;578;61,36;0;0;0;7080;
2020-11-15 09:00:00;24,01;18,4;177;71,66;0;0;0;7070;
2020-11-15 08:00:00;22,89;18,2;120;75,85;0;0;0;6922;
2020-11-15 07:00:00;21,23;17,5;9;80,43;0;0;0;6630;
2020-11-15 06:00:00;21,33;17,6;0;80,27;0;0;0;6610;
2020-11-15 05:00:00;21,29;17,8;0;81,45;0;0;0;6610;
2020-11-15 04:00:00;21,13;17,7;0;81,82;0;0;0;6630;
2020-11-15 03:00:00;21,19;17;0;78,02;0;0;0;6630;
2020-11-15 02:00:00;21,92;16,2;0;71,19;0;0;0;6640;
2020-11-15 01:00:00;22,84;15;0;61,99;0;0;0;6640;
2020-11-15 00:00:00;24,05;14,9;0;57,42;0;0;0;6640;5,4
2020-11-14 23:00:00;24,57;17,1;0;63,93;0;0;0;6650;
2020-11-14 22:00:00;25,15;18,3;0;67,02;0;0;0;6688;
2020-11-14 21:00:00;25,75;18;0;63,39;0;0;0;6748;
2020-11-14 20:00:00;27,18;16,8;23;53,66;0;0;0;6826;
2020-11-14 19:00:00;29,27;16,1;150;46,13;0;0;0;6932;
2020-11-14 18:00:00;32,66;12,6;342;30,34;0;0;0;7020;
2020-11-14 17:00:00;33,88;12,3;685;27,82;0;0;0;7030;
2020-11-14 16:00:00;34,06;12,4;937;27,76;0;0;0;7070;
2020-11-14 15:00:00;34,08;12,8;1056;28,39;0;0;0;7070;
2020-11-14 14:00:00;32,62;12,3;1172;29,82;0;0;0;7070;
2020-11-14 13:00:00;31,21;15;1129;38,53;0;0;0;7070;
2020-11-14 12:00:00;28,92;17,2;1010;50,05;0;0;0;7070;
2020-11-14 11:00:00;26,12;17;843;58,08;0;0;0;7080;
2020-11-14 10:00:00;23,81;16,8;630;65,9;0;0;0;7080;
2020-11-14 09:00:00;22,17;16,9;285;72,86;0;0;0;7080;
2020-11-14 08:00:00;19,29;16,7;53;86,41;0;0;0;6766;
2020-11-14 07:00:00;18,2;16,5;13;90,45;0;0;0;6640;
2020-11-14 06:00:00;18,19;16,3;0;89,69;0;0;0;6620;
2020-11-14 05:00:00;17,84;16,5;0;93,06;0;0;0;6620;
2020-11-14 04:00:00;17,62;16,8;0;95,68;0;0;0;6620;
2020-11-14 03:00:00;18,03;16,8;0;93,45;0;0;0;6640;
2020-11-14 02:00:00;18,96;16,7;0;87,72;0;0;0;6640;
2020-11-14 01:00:00;19,43;17,2;0;87,95;0;0;0;6640;
2020-11-14 00:00:00;19,87;18;0;90,18;0;0;0;6660;4,3
2020-11-13 23:00:00;20,25;18,4;0;90,18;0;0;0;6678;
2020-11-13 22:00:00;20,6;18,5;0;88,52;0;0;0;6728;
2020-11-13 21:00:00;21,62;17,3;0;77,17;0;0;0;6786;
2020-11-13 20:00:00;23,69;13,2;20;53,04;0;0;0;6864;
2020-11-13 19:00:00;25,73;12,6;199;44,74;0;0;0;6972;
2020-11-13 18:00:00;27,25;12,6;480;41,19;0;0;0;7060;
2020-11-13 17:00:00;29,36;12,7;772;36,8;0;0;0;7080;
2020-11-13 16:00:00;28,66;13,9;844;41,55;0;0;0;7070;
2020-11-13 15:00:00;28,28;14,8;620;44,71;0;0;0;7060;
2020-11-13 14:00:00;28,21;16,2;1037;49,32;0;0;0;7070;
2020-11-13 13:00:00;26,89;17,7;891;58,45;0;0;0;7070;
2020-11-13 12:00:00;24,55;18,1;723;68,47;0;0;0;7080;
2020-11-13 11:00:00;21,8;19;382;85,47;0;0;0;7080;
2020-11-13 10:00:00;18,02;17,9;522;100;0;35;0;7080;
2020-11-13 09:00:00;16,41;16,3;174;100;0;60;0;7080;
2020-11-13 08:00:00;15,29;15,2;66;100;0;60;0;6844;
2020-11-13 07:00:00;14,36;14,3;8;100;0;60;0;6620;
2020-11-13 06:00:00;14,43;14,3;0;100;0;60;0;6610;
2020-11-13 05:00:00;15,03;14,9;0;100;0;60;0;6620;
2020-11-13 04:00:00;15,37;15,3;0;100;0;60;0;6630;
2020-11-13 03:00:00;15,82;15,7;0;100;0;60;0;6630;
2020-11-13 02:00:00;16,52;16,4;0;100;0;60;0;6630;
2020-11-13 01:00:00;16,87;16,8;0;100;0;60;0;6630;
2020-11-13 00:00:00;16,69;16,6;0;100;0;60;0;6678;3,1
2020-11-12 23:00:00;16,85;16,8;0;100;0;60;0;6708;
2020-11-12 22:00:00;17,15;17,1;0;100;0;60;0;6756;
2020-11-12 21:00:00;18,05;17,8;0;98,93;0;60;0;6816;
2020-11-12 20:00:00;18,72;17,4;21;93,07;0;60;0;6884;
2020-11-12 19:00:00;19,46;16,8;27;85,97;0;60;0;6932;
2020-11-12 18:00:00;22,14;16,2;52;69,95;0;0;0;6972;
2020-11-12 17:00:00;26,09;16,5;441;56,43;0;0;0;6982;
2020-11-12 16:00:00;26,35;16,8;423;56,54;0;0;0;7070;
2020-11-12 15:00:00;27,4;17;760;53,93;0;0;0;7070;
2020-11-12 14:00:00;27,18;17,5;743;56,54;0;0;0;7070;
2020-11-12 13:00:00;26,7;17,7;870;58,63;0;0;0;7070;
2020-11-12 12:00:00;23,69;17,4;510;68,79;0;0;0;7080;
2020-11-12 11:00:00;21,1;17,8;299;82,84;0;0;0;7080;
2020-11-12 10:00:00;19,55;17,7;120;89,94;0;0;0;7060;
2020-11-12 09:00:00;18,98;18,3;141;96,7;0;0;0;7010;
2020-11-12 08:00:00;17,54;17,5;44;100;0;0;0;6708;
2020-11-12 07:00:00;17,22;17,1;0;100;0;0;0;6620;
2020-11-12 06:00:00;17,29;17,2;0;100;0;0;0;6610;
2020-11-12 05:00:00;17,23;17,2;0;100;0;0;0;6620;
2020-11-12 04:00:00;17,36;17,3;0;100;0;0;0;6620;
2020-11-12 03:00:00;17,38;17,3;0;100;0;0;0;6630;
2020-11-12 02:00:00;17,59;17,3;0;98,99;0;0;0;6630;
2020-11-12 01:00:00;18,66;17,2;0;92,32;0;0;0;6640;
2020-11-12 00:00:00;19,25;17,2;0;89,21;0;0;0;6668;4,8
2020-11-11 23:00:00;19,36;17,2;0;88,05;0;0;0;6708;
2020-11-11 22:00:00;20,22;16,8;0;81,82;0;0;0;6756;
2020-11-11 21:00:00;20,67;16,9;0;80,04;0;0;0;6816;
2020-11-11 20:00:00;21,87;16,7;28;73,67;0;0;0;6904;
2020-11-11 19:00:00;23,6;16,5;144;65,52;0;0;0;6992;
2020-11-11 18:00:00;25,61;16,8;468;59,15;0;0;0;7070;
2020-11-11 17:00:00;26,57;16,2;694;53,85;0;0;0;7080;
2020-11-11 16:00:00;27,32;16,2;775;51,42;0;0;0;7080;
2020-11-11 15:00:00;28,18;15,4;1014;46,74;2,2;0;0;7080;
2020-11-11 14:00:00;29,1;16,1;1126;46,17;0;0;0;7070;
2020-11-11 13:00:00;28;18,2;970;56,2;0;0;0;7070;
2020-11-11 12:00:00;26,46;19;906;64,67;0;0;0;7070;
2020-11-11 11:00:00;24,03;19,9;614;78,84;0;0;0;7080;
2020-11-11 10:00:00;20,56;20;244;97,09;0;0;0;7080;
2020-11-11 09:00:00;19,12;19;158;100;0,2;50;0;7080;
2020-11-11 08:00:00;18,62;18,5;49;100;0;60;0;6776;
2020-11-11 07:00:00;18,02;17,9;0;100;0,4;60;0;6610;
2020-11-11 06:00:00;17,92;17,8;0;100;0;60;0;6610;
2020-11-11 05:00:00;18,28;18,2;0;100;0;30;0;6620;
2020-11-11 04:00:00;18,8;18,7;0;100;0;0;0;6630;
2020-11-11 03:00:00;19,22;19,1;0;100;0;0;0;6630;
2020-11-11 02:00:00;19,42;19,3;0;100;0;0;0;6630;
2020-11-11 01:00:00;19,75;19,6;0;99,68;0;0;0;6640;
2020-11-11 00:00:00;20,09;19,1;0;94,84;0;0;0;6668;4,8
2020-11-10 23:00:00;20,75;19;0;90,58;0;0;0;6708;
2020-11-10 22:00:00;21,46;18,9;0;86,21;0;0;0;6748;
2020-11-10 21:00:00;21,43;19,6;0;90,42;0;0;0;6816;
2020-11-10 20:00:00;21,91;19,6;21;87,61;4,6;0;0;6894;
2020-11-10 19:00:00;22,66;19,8;142;84,56;4,8;25;0;7050;
2020-11-10 18:00:00;23,11;20,6;207;87,15;4;60;0;7070;
2020-11-10 17:00:00;28,61;16,1;467;47,43;9,2;5;0;7020;
2020-11-10 16:00:00;29,81;16,1;879;44,4;17,2;0;0;7070;
2020-11-10 15:00:00;28,5;16,5;535;49,28;9,8;0;0;7070;
2020-11-10 14:00:00;28,54;16,1;1023;47,62;6,6;0;0;7070;
2020-11-10 13:00:00;27,4;16,5;1146;52,38;0;0;0;7070;
2020-11-10 12:00:00;25,16;16,6;999;60,05;7,6;0;0;7080;
2020-11-10 11:00:00;23,61;16,6;812;65,54;11,8;0;0;7080;
2020-11-10 10:00:00;21,53;16,5;582;74;9,4;0;0;7080;
2020-11-10 09:00:00;20,01;16,3;309;80,11;0;0;0;7080;
2020-11-10 08:00:00;18,52;16,3;66;87,84;0,2;0;0;6854;
2020-11-10 07:00:00;17,56;16,6;11;95,09;0;0;0;6630;
2020-11-10 06:00:00;18;17;0;95,03;0;0;0;6610;
2020-11-10 05:00:00;18,1;17,3;0;95,99;0;0;0;6610;
2020-11-10 04:00:00;18,18;17,7;0;97,97;0;0;0;6630;
2020-11-10 03:00:00;18,24;18,2;0;100;0;0;0;6630;
2020-11-10 02:00:00;18,48;18,4;0;100;0;0;0;6630;
2020-11-10 01:00:00;18,6;18,5;0;100;0;0;0;6640;
2020-11-10 00:00:00;18,59;18,5;0;100;0;40;0;6660;1,7
2020-11-09 23:00:00;18,93;18,8;0;100;0;60;0;6698;
2020-11-09 22:00:00;19,03;18,9;0;100;0;5;0;6748;
2020-11-09 21:00:00;19,48;19;0;98,03;0;0;0;6806;
2020-11-09 20:00:00;20,39;18,7;10;91,18;0;0;0;6874;
2020-11-09 19:00:00;21,59;18,7;112;84,4;0;0;0;7020;
2020-11-09 18:00:00;21,55;18,4;230;83,41;0;5;0;7080;
2020-11-09 17:00:00;21,14;17,8;67;82,2;11,2;45;0;7050;
2020-11-09 16:00:00;22,62;17;195;71,4;2,6;0;0;7060;
2020-11-09 15:00:00;22,09;17,1;378;74,33;0,6;0;0;7080;
2020-11-09 14:00:00;20,67;16,8;220;79,37;3,2;0;0;7080;
2020-11-09 13:00:00;20,23;17,2;270;83,86;0;50;0;7080;
2020-11-09 12:00:00;19,5;18,3;206;93,65;0,6;60;0;7080;
2020-11-09 11:00:00;19,35;17,2;109;88,08;0;0;0;7080;
2020-11-09 10:00:00;19,67;16,5;167;83,13;0;0;0;7070;
2020-11-09 09:00:00;18,33;16,2;106;88,54;0;0;0;6952;
2020-11-09 08:00:00;17,39;16,2;50;93,48;0;0;0;6698;
2020-11-09 07:00:00;16,62;16;0;96,84;0;0;0;6610;
2020-11-09 06:00:00;16,84;15,9;0;95,08;0;0;0;6620;
2020-11-09 05:00:00;16,66;16,2;0;98;0;0;0;6620;
2020-11-09 04:00:00;16,42;16,2;0;99,83;0;0;0;6620;
2020-11-09 03:00:00;16,53;16,5;0;100;0;0;0;6630;
2020-11-09 02:00:00;16,92;16,7;0;99,46;0;0;0;6640;
2020-11-09 01:00:00;17,4;16,8;0;97,35;0;0;0;6640;
2020-11-09 00:00:00;18,1;17;0;94,45;0;0;0;6678;4,9
2020-11-08 23:00:00;18,11;17,4;0;96,59;0;0;0;6728;
2020-11-08 22:00:00;18,53;17,5;0;94,46;0;0;0;6776;
2020-11-08 21:00:00;19,06;17,4;0;91,21;0;0;0;6834;
2020-11-08 20:00:00;19,85;17,1;23;85,23;0;0;0;6914;
2020-11-08 19:00:00;21,32;16,9;138;76,71;0;0;0;7040;
2020-11-08 18:00:00;23,22;16,8;284;67,98;0;0;0;7070;
2020-11-08 17:00:00;25,5;16,6;594;58,87;0,4;0;0;7080;
2020-11-08 16:00:00;26,53;16,4;894;54,41;0;0;0;7080;
2020-11-08 15:00:00;25,84;16,4;967;56,96;0;0;0;7080;
2020-11-08 14:00:00;25,77;16,8;1002;58,44;0;0;0;7080;
2020-11-08 13:00:00;25,91;16,6;1141;57,38;0;0;0;7080;
2020-11-08 12:00:00;24,74;16,2;1042;59,97;0,2;0;0;7080;
2020-11-08 11:00:00;22,8;15,6;792;64,78;0;0;0;7080;
2020-11-08 10:00:00;21,32;15,1;600;68,7;0;0;0;7080;
2020-11-08 09:00:00;18,63;15,6;303;83,51;0;0;0;7080;
2020-11-08 08:00:00;15,75;15,5;51;99,03;0;55;0;6884;
2020-11-08 07:00:00;14,4;14,3;7;100;0;60;0;6640;
2020-11-08 06:00:00;14,75;14,7;0;100;0;60;0;6610;
2020-11-08 05:00:00;14,8;14,7;0;100;0;60;0;6620;
2020-11-08 04:00:00;15,35;15,3;0;100;0;60;0;6620;
2020-11-08 03:00:00;15,74;15,6;0;100;0;60;0;6620;
2020-11-08 02:00:00;16,22;16,1;0;99,92;0;50;0;6630;
2020-11-08 01:00:00;17,14;16,5;0;97,25;0;0;0;6640;
2020-11-08 00:00:00;17,12;16,3;0;96,03;0;0;0;6668;5
2020-11-07 23:00:00;17,8;15,5;0;87,39;0;0;0;6698;
2020-11-07 22:00:00;19,06;15;0;78,02;0;0;0;6748;
2020-11-07 21:00:00;20,44;15,1;0;72,67;0;0;0;6806;
2020-11-07 20:00:00;22,43;15,5;27;65,76;0;0;0;6894;
2020-11-07 19:00:00;24,57;14,9;155;55,55;0;0;0;7020;
2020-11-07 18:00:00;26,72;14,5;421;47,7;0;0;0;7060;
2020-11-07 17:00:00;29,11;13,2;681;38,92;0;0;0;7080;
2020-11-07 16:00:00;31,26;10,8;889;29,01;0;0;0;7070;
2020-11-07 15:00:00;30,68;10,8;971;30,19;0;0;0;7070;
2020-11-07 14:00:00;29,45;11,2;1105;33,1;0;0;0;7070;
2020-11-07 13:00:00;27,51;11,5;1101;37,72;0;0;0;7070;
2020-11-07 12:00:00;24,94;11,9;1012;44,93;0;0;0;7080;
2020-11-07 11:00:00;22,08;11,7;848;52,59;0;0;0;7080;
2020-11-07 10:00:00;19,41;11,6;633;61,39;0;0;0;7080;
2020-11-07 09:00:00;17,44;11,3;369;68,06;0;0;0;7080;
2020-11-07 08:00:00;15,83;11;34;73,86;0;0;0;6738;
2020-11-07 07:00:00;13,92;10,9;0;82,78;0;0;0;6610;
2020-11-07 06:00:00;14,37;10,8;0;80,13;0;0;0;6600;
2020-11-07 05:00:00;14,35;11;0;81,14;0;0;0;6610;
2020-11-07 04:00:00;14,25;11,1;0;82,26;0;0;0;6610;
2020-11-07 03:00:00;14,81;11,1;0;79,58;0;0;0;6630;
2020-11-07 02:00:00;14,91;11,2;0;79,01;0;0;0;6630;
2020-11-07 01:00:00;15,17;11,3;0;78,59;0;0;0;6640;
2020-11-07 00:00:00;15,88;11,4;0;75,74;0;0;0;6668;4,7
2020-11-06 23:00:00;16,76;12;0;74,23;0;0;0;6698;
2020-11-06 22:00:00;17,2;12,8;0;76,18;0;0;0;6756;
2020-11-06 21:00:00;18,18;12,7;0;71,42;0;0;0;6806;
2020-11-06 20:00:00;20,2;12,6;11;62,48;0;0;0;6884;
2020-11-06 19:00:00;22,17;12,5;169;55,37;0;0;0;6982;
2020-11-06 18:00:00;23,64;12,6;475;50,63;0;0;0;7070;
2020-11-06 17:00:00;24,71;12;712;46,02;0;0;0;7080;
2020-11-06 16:00:00;24,84;11,6;915;44,11;0;0;0;7080;
2020-11-06 15:00:00;25,32;10,6;1015;40,28;0;0;0;7080;
2020-11-06 14:00:00;25,27;9;1136;36,24;0;0;0;7080;
2020-11-06 13:00:00;24,68;9;1122;37,67;0;0;0;7080;
2020-11-06 12:00:00;23,01;9,1;1028;41,89;0;0;0;7080;
2020-11-06 11:00:00;20,18;8,7;865;48,29;0;0;0;7080;
2020-11-06 10:00:00;17,4;8,7;653;57,54;0;0;0;7080;
2020-11-06 09:00:00;15,61;8,9;394;65,53;0;0;0;7088;
2020-11-06 08:00:00;12,61;9,1;23;80,51;0;0;0;6708;
2020-11-06 07:00:00;10,28;8,6;0;90,26;0;0;0;6610;
2020-11-06 06:00:00;10,48;8,4;0;88,22;0;0;0;6600;
2020-11-06 05:00:00;10,39;8;0;86,42;0;0;0;6600;
2020-11-06 04:00:00;10,7;7,9;0;84,02;0;0;0;6620;
2020-11-06 03:00:00;11,08;7,9;0;81,31;0;0;0;6630;
2020-11-06 02:00:00;11,57;7,9;0;79,02;0;0;0;6640;
2020-11-06 01:00:00;11,97;8,5;0;80,2;0;0;0;6630;
2020-11-06 00:00:00;12,45;9,5;0;83,31;0;0;0;6708;2,7
2020-11-05 23:00:00;13,16;9,3;0;78,34;0;0;0;6756;
2020-11-05 22:00:00;13,79;9,2;0;74,45;0;0;0;6806;
2020-11-05 21:00:00;14,23;9,8;0;75,96;0;0;0;6854;
2020-11-05 20:00:00;15,47;10;10;70,99;0;0;0;6942;
2020-11-05 19:00:00;17,08;10,6;182;66,39;0;0;0;7020;
2020-11-05 18:00:00;16,54;11,5;323;73,15;0;0;0;7080;
2020-11-05 17:00:00;16,6;11,9;260;74,67;0;0;0;7070;
2020-11-05 16:00:00;16,49;11,7;258;74,37;0;0;0;7088;
2020-11-05 15:00:00;18,06;11,3;485;65,72;0;0;0;7088;
2020-11-05 14:00:00;17,67;10,8;592;64,91;0;0;0;7080;
2020-11-05 13:00:00;16,5;10,8;714;69,79;0;0;0;7088;
2020-11-05 12:00:00;16,71;10,1;510;66,02;0;0;0;7080;
2020-11-05 11:00:00;16,14;9,7;610;66,43;0;0;0;7088;
2020-11-05 10:00:00;14,85;9,1;409;69,03;0;0;0;7088;
2020-11-05 09:00:00;13,37;8,3;293;72,37;0;0;0;7088;
2020-11-05 08:00:00;11,13;8,1;26;82,42;0;0;0;6718;
2020-11-05 07:00:00;8,89;7,5;0;91,72;0;0;0;6610;
2020-11-05 06:00:00;8,87;7;0;89,39;0;0;0;6610;
2020-11-05 05:00:00;8,85;7;0;88,81;0;0;0;6620;
2020-11-05 04:00:00;9,2;6,7;0;85,69;0;0;0;6610;
2020-11-05 03:00:00;9,17;6,6;0;84,91;0;0;0;6630;
2020-11-05 02:00:00;9,19;6,6;0;84,84;0;0;0;6620;
2020-11-05 01:00:00;9,76;6,5;0;81,2;0;0;0;6630;
2020-11-05 00:00:00;10,5;6,3;0;76,19;0;0;0;6668;3,7
2020-11-04 23:00:00;10,84;6;0;72,8;0;0;0;6786;
2020-11-04 22:00:00;12,1;5,6;0;65,21;0;0;0;6826;
2020-11-04 21:00:00;12,91;4,1;0;55,54;0;0;0;6894;
2020-11-04 20:00:00;14,3;4,7;32;53,26;0;0;0;6982;
2020-11-04 19:00:00;15,68;6,5;155;55,07;0;0;0;7080;
2020-11-04 18:00:00;16,99;5,9;301;48,83;0;0;0;7088;
2020-11-04 17:00:00;17,85;3,8;576;39,94;0;0;0;7088;
2020-11-04 16:00:00;18,38;3,6;891;38,27;0;0;0;7088;
2020-11-04 15:00:00;18,74;3,7;1082;37,47;0;0;0;7080;
2020-11-04 14:00:00;17,92;4,6;979;42,26;0;0;0;7088;
2020-11-04 13:00:00;17,04;5,6;831;47,58;0;0;0;7080;
2020-11-04 12:00:00;16,36;5,8;648;50,39;0;0;0;7080;
2020-11-04 11:00:00;15,84;7,2;719;57,46;0;0;0;7088;
2020-11-04 10:00:00;13,05;8,3;296;73,83;0;0;0;7088;
2020-11-04 09:00:00;13,21;9,2;262;77,49;0;0;0;7080;
2020-11-04 08:00:00;12,2;9,6;97;84,92;0;0;0;6914;
2020-11-04 07:00:00;11,57;10;7;90,82;0;0;0;6610;
